
Nom,Telefon,Direccio,Districte,Barri,Ciutat,Codi Postal,Regio,Pais,Lat,Lon,Web,
Bar Kentucky,-,-----,Ciutat Vella,el Raval,BARCELONA,08001,BARCELONA,ESPANYA,41.37770655277778,2.174696,-----,
Bar Restaurant  l'Ovella Negra,-,-----,Ciutat Vella,el Raval,BARCELONA,08001,BARCELONA,ESPANYA,41.38445961944444,2.1695940277777774,-----,
Bar Restaurant Noni,-,-----,Horta-Guinardó,la Teixonera,BARCELONA,08035,BARCELONA,ESPANYA,41.422007952777776,2.1422234444444443,-----,
Restaurant El Patio Andaluz *Aribau,-,-----,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,BARCELONA,08006,BARCELONA,ESPANYA,41.395777025,2.1497253888888888,-----,
Bar Restaurant La Soca,-,-----,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,BARCELONA,08006,BARCELONA,ESPANYA,41.397889488888886,2.147435861111111,-----,
Restaurant Cerveseria O'Brindis,-,-----,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,BARCELONA,08006,BARCELONA,ESPANYA,41.398063844444444,2.1472397777777776,-----,
Restaurant Arizala 60,-,-----,Les Corts,la Maternitat i Sant Ramon,BARCELONA,08028,BARCELONA,ESPANYA,41.37844099722222,2.123846277777778,-----,
Bar Restaurant Jumilla,-,-----,Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,BARCELONA,08022,BARCELONA,ESPANYA,41.40318369722222,2.1347768055555556,-----,
Bar Maria Castaña,-,-----,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,BARCELONA,08006,BARCELONA,ESPANYA,41.398138180555556,2.1531310277777775,-----,
Bar Restaurant Torrotito,-,-----,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,BARCELONA,08006,BARCELONA,ESPANYA,41.40100790555555,2.1493082777777777,-----,
Restaurant El Gallo Quirico,-,-----,Ciutat Vella,el Barri Gòtic,BARCELONA,08002,BARCELONA,ESPANYA,41.38105225,2.1770046111111108,-----,
Bar Casa El Agüelo,-,-----,Ciutat Vella,el Barri Gòtic,BARCELONA,08002,BARCELONA,ESPANYA,41.38030763611111,2.179155722222222,-----,
Restaurant Pitarra,-,-----,Ciutat Vella,el Barri Gòtic,BARCELONA,08002,BARCELONA,ESPANYA,41.380238480555555,2.179166472222222,http://www.restaurantpitarra.cat,
Bar Restaurant Rodeo,-,-----,Sants-Montjuïc,la Bordeta,BARCELONA,08014,BARCELONA,ESPANYA,41.36769998055556,2.1339270277777778,-----,
Restaurant O'Bierzo,-,-----,Sants-Montjuïc,el Poble Sec,BARCELONA,08004,BARCELONA,ESPANYA,41.37409187777778,2.1688276944444445,http://www.obierzo.com,
Restaurant Mesón La Tinaja,-,-----,Gràcia,el Camp d'en Grassot i Gràcia Nova,BARCELONA,08037,BARCELONA,ESPANYA,41.402067091666666,2.16408175,-----,
Cervesseria Restaurant Tra-Bal,-,-----,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,BARCELONA,08006,BARCELONA,ESPANYA,41.39776523333333,2.1515389166666665,-----,
Restaurant Creperie Bretonne,-,-----,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,BARCELONA,08006,BARCELONA,ESPANYA,41.400923980555554,2.1481261666666667,-----,
Restaurant La Carreta,-,-----,Sarrià-Sant Gervasi,el Putxet i el Farró,BARCELONA,08006,BARCELONA,ESPANYA,41.40390738611111,2.142312638888889,-----,
Bar Bavara,-,-----,Sarrià-Sant Gervasi,el Putxet i el Farró,BARCELONA,08022,BARCELONA,ESPANYA,41.41003151666666,2.1374624166666667,-----,
Bar Restaurant Hermanos Loureido,-,-----,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",BARCELONA,08003,BARCELONA,ESPANYA,41.388581188888885,2.1801399166666666,
Bar Restaurant La Cova Fumada,-,-----,Ciutat Vella,la Barceloneta,BARCELONA,08003,BARCELONA,ESPANYA,41.379300244444444,2.1891936666666663,-----,
Restaurant Ciutat Comtal,-,-----,Ciutat Vella,el Barri Gòtic,BARCELONA,08002,BARCELONA,ESPANYA,41.38217306666667,2.1751691666666666,-----,
Bar Restaurant El Portalon,-,-----,Ciutat Vella,el Barri Gòtic,BARCELONA,08002,BARCELONA,ESPANYA,41.38287701666667,2.174607472222222,-----,
Restaurant Egipte-Rambla,-,-----,Ciutat Vella,el Raval,BARCELONA,08002,BARCELONA,ESPANYA,41.381430091666665,2.172774472222222,http://www.egipte_rambla.com,
Bar Bocatta *La Rambla,-,-----,Ciutat Vella,el Raval,BARCELONA,08002,BARCELONA,ESPANYA,41.38192496111111,2.1723339444444445,http://www.bocatta.es,
Restaurant Viena *La Rambla,-,-----,Ciutat Vella,el Raval,BARCELONA,08002,BARCELONA,ESPANYA,41.38414511111111,2.170722777777778,http://www.viena.es,
Restaurant La Poma,-,-----,Ciutat Vella,el Raval,BARCELONA,08002,BARCELONA,ESPANYA,41.38434323055556,2.170566194444444,http://www.restaurantelapoma.com,
 Company *La Rambla,-,-----,Ciutat Vella,el Raval,BARCELONA,08002,BARCELONA,ESPANYA,41.38462553888889,2.1703563888888886,http://www.pansandcompany.com,
Restaurant Moka,-,-----,Ciutat Vella,el Barri Gòtic,BARCELONA,08002,BARCELONA,ESPANYA,41.38409141388889,2.171281611111111,-----,
Bar Restaurant Baviera,-,-----,Ciutat Vella,el Raval,BARCELONA,08002,BARCELONA,ESPANYA,41.384956386111114,2.1701017777777776,-----,
Bar Restaurant Núria *La Rambla,-,-----,Ciutat Vella,el Raval,BARCELONA,08002,BARCELONA,ESPANYA,41.38521851666667,2.1699009166666667,http://www.nuria.com,
"Bar Burger King *Rambla, 135",-,-----,Ciutat Vella,el Raval,BARCELONA,08002,BARCELONA,ESPANYA,41.385292783333334,2.169844555555555,
Restaurant O'Eiro,-,-----,Les Corts,les Corts,BARCELONA,08029,BARCELONA,ESPANYA,41.383452575,2.1391229444444444,-----,
Restaurant Claudia,-,-----,Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,BARCELONA,08022,BARCELONA,ESPANYA,41.405004425,2.132578638888889,-----,
Bar Restaurant Cadí 2,-,-----,Sant Martí,el Besòs i el Maresme,BARCELONA,08019,BARCELONA,ESPANYA,41.416048330555554,2.208827861111111,-----,
Restaurant Creperia Crep Nova,-,-----,Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,BARCELONA,08022,BARCELONA,ESPANYA,41.406055663888885,2.131507111111111,-----,
Restaurant Asador del Mar,-,-----,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,BARCELONA,08017,BARCELONA,ESPANYA,41.39246398888889,2.137280222222222,http://www.monchos.com,
Restaurant La Carassa,-,-----,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",BARCELONA,08003,BARCELONA,ESPANYA,41.38386118611111,2.180482083333333,
Café Arabia,-,-----,Gràcia,la Vila de Gràcia,BARCELONA,08024,BARCELONA,ESPANYA,41.40496543888889,2.1612940277777777,-----,
Restaurant Patxi,-,-----,Gràcia,la Vila de Gràcia,BARCELONA,08012,BARCELONA,ESPANYA,41.3984023,2.159794277777778,-----,
Restaurant Eucaliptus,-,-----,Ciutat Vella,el Raval,BARCELONA,08001,BARCELONA,ESPANYA,41.38441071111111,2.170289111111111,http://www.eucaliptus.com,
Bar Restaurant Julivert Meu,-,-----,Ciutat Vella,el Raval,BARCELONA,08001,BARCELONA,ESPANYA,41.38426831111111,2.1701705833333333,-----,
Restaurant Bioasis,-,-----,Ciutat Vella,el Raval,BARCELONA,08001,BARCELONA,ESPANYA,41.38433344166667,2.1701578055555553,-----,
Restaurant La Fragua,-,-----,Ciutat Vella,el Raval,BARCELONA,08001,BARCELONA,ESPANYA,41.37924691388889,2.1691652777777777,-----,
Bar Restaurant El Lagarto de Jaen,-,-----,Horta-Guinardó,el Carmel,BARCELONA,08032,BARCELONA,ESPANYA,41.421272027777775,2.1564123333333334,-----,
Restaurant Xinès Orquidea,-,-----,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,BARCELONA,08021,BARCELONA,ESPANYA,41.393723533333336,2.144874888888889,-----,
La Flama,-,-----,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,BARCELONA,08021,BARCELONA,ESPANYA,41.393723533333336,2.144874888888889,-----,
Restaurant Marisqueria Marisk,-,-----,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,BARCELONA,08021,BARCELONA,ESPANYA,41.3947051,2.1433175277777776,http://www.marisk.net,
Restaurant Bar Indians,-,-----,Sant Andreu,el Congrés i els Indians,BARCELONA,08027,BARCELONA,ESPANYA,41.42163551388889,2.1811572777777775,-----,
Restaurant Canet,-,-----,Sarrià-Sant Gervasi,Sarrià,BARCELONA,08017,BARCELONA,ESPANYA,41.398785124999996,2.1236948333333334,http://www.canetsarria.es,
Restaurant Garlana,-,-----,Les Corts,Pedralbes,BARCELONA,08034,BARCELONA,ESPANYA,41.39110924444444,2.1255860277777776,-----,
Bar Puzzler's,-,-----,Les Corts,la Maternitat i Sant Ramon,BARCELONA,08028,BARCELONA,ESPANYA,41.386391358333334,2.126331583333333,-----,
Bar Méndez,-,-----,Horta-Guinardó,el Carmel,BARCELONA,08032,BARCELONA,ESPANYA,41.423519049999996,2.157970722222222,-----,
Restaurant Quo Vadis,-,-----,Ciutat Vella,el Raval,BARCELONA,08001,BARCELONA,ESPANYA,41.382685583333334,2.171150222222222,http://www.restaurantquovadis.com,
Restaurant Nou Miño,-,-----,Ciutat Vella,el Raval,BARCELONA,08001,BARCELONA,ESPANYA,41.38243469444444,2.1707145277777777,-----,
Bar Muy buenas,-,-----,Ciutat Vella,el Raval,BARCELONA,08001,BARCELONA,ESPANYA,41.380907819444445,2.168012083333333,-----,
Restaurant Mesón David,-,-----,Ciutat Vella,el Raval,BARCELONA,08001,BARCELONA,ESPANYA,41.376803475,2.168512444444444,-----,
Bar Cuatro Puertas,-,-----,Nou Barris,Vilapicina i la Torre Llobeta,BARCELONA,08031,BARCELONA,ESPANYA,41.428294699999995,2.170878138888889,-----,
Bar Restaurant Chapolín,-,-----,Gràcia,Vallcarca i els Penitents,BARCELONA,08023,BARCELONA,ESPANYA,41.41676993888888,2.139978222222222,-----,
Restaurant La Fogaccia,-,-----,Sarrià-Sant Gervasi,les Tres Torres,BARCELONA,08017,BARCELONA,ESPANYA,41.39627117777778,2.1290583055555556,-----,
Bar Gines,-,-----,Horta-Guinardó,el Baix Guinardó,BARCELONA,08025,BARCELONA,ESPANYA,41.41141991944444,2.171667472222222,-----,
Restaurant Cal Lluís,-,-----,Ciutat Vella,el Raval,BARCELONA,08001,BARCELONA,ESPANYA,41.37811270277778,2.1653089166666666,-----,
Bar Restaurant Can Sole,-,-----,Ciutat Vella,el Barri Gòtic,BARCELONA,08002,BARCELONA,ESPANYA,41.37881345833333,2.179820722222222,-----,
Restaurant Sailor,-,-----,Ciutat Vella,el Barri Gòtic,BARCELONA,08002,BARCELONA,ESPANYA,41.38041348888889,2.181026333333333,-----,
Café Restaurant La Flor del Norte,-,-----,Ciutat Vella,el Barri Gòtic,BARCELONA,08002,BARCELONA,ESPANYA,41.380083791666664,2.1807636944444444,-----,
Restaurant Rias Baixas,-,-----,Les Corts,la Maternitat i Sant Ramon,BARCELONA,08028,BARCELONA,ESPANYA,41.379740866666666,2.126822138888889,-----,
Restaurant Taverna Can Margarit,-,-----,Sants-Montjuïc,el Poble Sec,BARCELONA,08004,BARCELONA,ESPANYA,41.37317449444444,2.160032972222222,-----,
Restaurant Japonès Tokyo Sushi,-,-----,Ciutat Vella,el Barri Gòtic,BARCELONA,08002,BARCELONA,ESPANYA,41.38652019166667,2.1734545555555553,-----,
Bar Restaurant El Pollo Campero,-,-----,Ciutat Vella,el Raval,BARCELONA,08001,BARCELONA,ESPANYA,41.37760544722222,2.172630333333333,-----,
Restaurant Mimmo's,-,-----,Les Corts,la Maternitat i Sant Ramon,BARCELONA,08028,BARCELONA,ESPANYA,41.37641497222222,2.1233931666666668,-----,
Restaurant La Llimona,-,-----,Les Corts,les Corts,BARCELONA,08029,BARCELONA,ESPANYA,41.38791828055555,2.136315777777778,-----,
Cafeteria Restaurant El Pibe,-,-----,Ciutat Vella,el Barri Gòtic,BARCELONA,08002,BARCELONA,ESPANYA,41.38556396388889,2.175218833333333,-----,
Restaurant Japonès Yu Ja,-,-----,Gràcia,la Vila de Gràcia,BARCELONA,08037,BARCELONA,ESPANYA,41.397955494444446,2.1610365277777777,-----,
Restaurant Xinès Zhao Yang,-,-----,Gràcia,la Vila de Gràcia,BARCELONA,08037,BARCELONA,ESPANYA,41.39970279722222,2.1633490833333333,-----,
Bar Restaurant Los Jardines,-,-----,Les Corts,les Corts,BARCELONA,08029,BARCELONA,ESPANYA,41.38984405555556,2.140521888888889,-----,
Bar Restaurant Crespo,-,-----,Sant Martí,Provençals del Poblenou,BARCELONA,08019,BARCELONA,ESPANYA,41.408704288888885,2.2030844722222223,-----,
Bar Restaurant Copa d'Or,-,-----,Les Corts,la Maternitat i Sant Ramon,BARCELONA,08028,BARCELONA,ESPANYA,41.378501722222225,2.11943975,-----,
Bar Restaurant La Jarra,-,-----,Les Corts,la Maternitat i Sant Ramon,BARCELONA,08028,BARCELONA,ESPANYA,41.378501722222225,2.11943975,-----,
Restaurant El Asador de Aranda *Av Tibidabo,-,-----,Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,BARCELONA,08022,BARCELONA,ESPANYA,41.413462180555555,2.1344620555555553,http://www.asadoraranda.com,
Restaurant  Bar Musical Danzatoria,-,-----,Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,BARCELONA,08035,BARCELONA,ESPANYA,41.41490626666666,2.1291973611111112,http://www.danzatoria-barcelona.com,
Restaurant La Farigola,-,-----,Les Corts,Pedralbes,BARCELONA,08034,BARCELONA,ESPANYA,41.38958693888889,2.12292425,-----,
Restaurant  Quilez,-,-----,Les Corts,les Corts,BARCELONA,08029,BARCELONA,ESPANYA,41.3900993,2.141940722222222,-----,
Ristorante Le Quattro Stagione,-,-----,Sarrià-Sant Gervasi,les Tres Torres,BARCELONA,08017,BARCELONA,ESPANYA,41.39576818333333,2.1319648333333334,-----,
Bar Queimada,-,-----,Sant Martí,el Camp de l'Arpa del Clot,BARCELONA,08025,BARCELONA,ESPANYA,41.40917703611111,2.1794192777777774,-----,
Bar Restaurant Torrente,-,-----,Gràcia,la Vila de Gràcia,BARCELONA,08024,BARCELONA,ESPANYA,41.40647638055555,2.1600789166666665,-----,
Restaurant El Trinquet,-,-----,Sant Martí,el Poblenou,BARCELONA,08005,BARCELONA,ESPANYA,41.39791490555555,2.2005082222222225,-----,
Restaurant La Torreta,-,-----,Gràcia,el Camp d'en Grassot i Gràcia Nova,BARCELONA,08024,BARCELONA,ESPANYA,41.410069299999996,2.1588680555555553,-----,
Restaurant Los Caracoles,-,-----,Ciutat Vella,el Barri Gòtic,BARCELONA,08002,BARCELONA,ESPANYA,41.37968023055556,2.1764640277777776,http://www.versin.com/caracoles,
Restaurant El Trapio,-,-----,Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,BARCELONA,08017,BARCELONA,ESPANYA,41.40463860833333,2.1277275,http://www.restauranteltrapio.com,
Restaurant El Central,-,-----,Ciutat Vella,el Barri Gòtic,BARCELONA,08002,BARCELONA,ESPANYA,41.38702558611111,2.172547861111111,-----,
Café-Bar,-,-----,Sants-Montjuïc,el Poble Sec,BARCELONA,08004,BARCELONA,ESPANYA,41.371398822222226,2.160736083333333,-----,
Bar Restaurant Rodri,-,-----,Nou Barris,Vilapicina i la Torre Llobeta,BARCELONA,08031,BARCELONA,ESPANYA,41.43025254166666,2.1705353888888888,-----,
Restaurant El Patio Andaluz *Fastenrath,-,-----,Horta-Guinardó,la Teixonera,BARCELONA,08035,BARCELONA,ESPANYA,41.421444816666664,2.143295361111111,-----,
Bar Restaurant Kentucky Fried Chicken *Ferran,-,-----,Ciutat Vella,el Barri Gòtic,BARCELONA,08002,BARCELONA,ESPANYA,41.380355530555555,2.174304611111111,-----,
Restaurant Don Fernando,-,-----,Ciutat Vella,el Barri Gòtic,BARCELONA,08002,BARCELONA,ESPANYA,41.380969275,2.1750774166666664,-----,
Bar Restaurant Compostela,-,-----,Ciutat Vella,el Barri Gòtic,BARCELONA,08002,BARCELONA,ESPANYA,41.381445577777775,2.1756730555555555,http://www.compostelarestaurant.com,
Bar Restaurant Canari,-,-----,Sarrià-Sant Gervasi,el Putxet i el Farró,BARCELONA,08023,BARCELONA,ESPANYA,41.40603320555555,2.149700361111111,-----,
Restaurant Ca l'Isidre,-,-----,Ciutat Vella,el Raval,BARCELONA,08001,BARCELONA,ESPANYA,41.37593976944444,2.167964861111111,http://www.cal'isidre.com,
Restaurant Telirium,-,-----,Les Corts,les Corts,BARCELONA,08034,BARCELONA,ESPANYA,41.39023415,2.1315376666666666,http://www.grupcacheiro.com,
Bar Restaurant Kentucky Fried Chicken *Fontanella,-,-----,Ciutat Vella,el Barri Gòtic,BARCELONA,08010,BARCELONA,ESPANYA,41.38798374444444,2.1725038333333333,http://www.kenchic.net,
Restaurant Estel de Gràcia,-,-----,Gràcia,la Vila de Gràcia,BARCELONA,08012,BARCELONA,ESPANYA,41.398994125,2.1592275,http://www.esteldegracia.com,
Bar Restaurant Esdiba,-,-----,Sant Andreu,el Bon Pastor,BARCELONA,08030,BARCELONA,ESPANYA,41.433707255555554,2.2021266944444444,-----,
Restaurant Piolindo,-,-----,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",BARCELONA,08003,BARCELONA,ESPANYA,41.386431269444444,2.177472583333333,
Restaurant El Mirador de la Venta,-,-----,Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,BARCELONA,08035,BARCELONA,ESPANYA,41.41627376111111,2.131398527777778,http://www.restaurantlaventa.com,
Pizzeria Restaurant Ciutat Comtal,-,-----,Sants-Montjuïc,Sants,BARCELONA,08028,BARCELONA,ESPANYA,41.376188166666665,2.1358080833333335,http://www.pizzeriaciudadcondal.com,
Restaurant El Mesonet,-,-----,Sants-Montjuïc,Sants,BARCELONA,08028,BARCELONA,ESPANYA,41.376188166666665,2.1358080833333335,-----,
Restaurant Can Manel,-,-----,Sants-Montjuïc,Sants,BARCELONA,08028,BARCELONA,ESPANYA,41.378056352777776,2.134946222222222,-----,
Bar Restaurant Jesús,-,-----,Les Corts,les Corts,BARCELONA,08028,BARCELONA,ESPANYA,41.38288159444444,2.1327884166666666,-----,
El Reco de les Corts,-,-----,Les Corts,les Corts,BARCELONA,08028,BARCELONA,ESPANYA,41.38554740833333,2.131535361111111,-----,
Restaurant Via Veneto,-,-----,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,BARCELONA,08021,BARCELONA,ESPANYA,41.392457280555554,2.1390499722222223,http://www.viavenetorestaurant.com,
Restaurant Indret de Semon,-,-----,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,BARCELONA,08021,BARCELONA,ESPANYA,41.39481105833333,2.13753075,-----,
Bar Laie,-,-----,Ciutat Vella,el Raval,BARCELONA,08001,BARCELONA,ESPANYA,41.37653685,2.172103083333333,-----,
Restaurant Can Jaume,-,-----,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,BARCELONA,08021,BARCELONA,ESPANYA,41.39354742222222,2.1434789166666666,-----,
Bar Restaurant Boga-Boga,-,-----,Ciutat Vella,el Barri Gòtic,BARCELONA,08002,BARCELONA,ESPANYA,41.38008125,2.179753583333333,-----,
Bar Restaurant Mesón a Roda,-,-----,Ciutat Vella,el Barri Gòtic,BARCELONA,08002,BARCELONA,ESPANYA,41.38070764444444,2.1802373333333334,http://www.pulperiaroda.com,
Restaurant Chardonnay,-,-----,Ciutat Vella,el Barri Gòtic,BARCELONA,08002,BARCELONA,ESPANYA,41.38103079722222,2.1804609999999998,-----,
Bar Diagonal 460,-,-----,Gràcia,la Vila de Gràcia,BARCELONA,08006,BARCELONA,ESPANYA,41.39620365277778,2.157228472222222,-----,
Càtering - Restaurant Mercès,-,-----,Les Corts,les Corts,BARCELONA,08029,BARCELONA,ESPANYA,41.39058221388889,2.1378856388888887,http://www.merces.es,
Restaurant Bugui,-,-----,Les Corts,la Maternitat i Sant Ramon,BARCELONA,08028,BARCELONA,ESPANYA,41.386078294444445,2.1256705,-----,
Cervecería Berlín,-,-----,Les Corts,la Maternitat i Sant Ramon,BARCELONA,08028,BARCELONA,ESPANYA,41.386078294444445,2.1256705,-----,
Restaurant Agut,-,-----,Ciutat Vella,el Barri Gòtic,BARCELONA,08002,BARCELONA,ESPANYA,41.380934205555555,2.1799163611111108,-----,
Restaurant Cheriff,-,-----,Ciutat Vella,la Barceloneta,BARCELONA,08003,BARCELONA,ESPANYA,41.381696825,2.188531,-----,
Restaurant Racó de la Vila,-,-----,Sant Martí,el Poblenou,BARCELONA,08005,BARCELONA,ESPANYA,41.39745671666667,2.1990469999999998,http://www.racodelavila.com,
Restaurant Il Giardinetto *Granada Penedès,-,-----,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,BARCELONA,08006,BARCELONA,ESPANYA,41.39704483333333,2.1528239166666667,http://www.ilgiardinetto.es,
Bar Restaurant Chezguy,-,-----,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,BARCELONA,08006,BARCELONA,ESPANYA,41.39645171666667,2.151977027777778,-----,
Restaurant Els Peps,-,-----,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",BARCELONA,08003,BARCELONA,ESPANYA,41.38402289444444,2.1802386944444443,
Restaurant Taverna el Racó de Sants,-,-----,Sants-Montjuïc,Sants,BARCELONA,08014,BARCELONA,ESPANYA,41.375038897222225,2.1390154444444445,-----,
Restaurant Telepizza *Rbla Guipuscoa,-,-----,Sant Martí,Sant Martí de Provençals,BARCELONA,08020,BARCELONA,ESPANYA,41.41652918611111,2.196973555555555,http://www.telepizza.es,
Bar Quimet,-,-----,Horta-Guinardó,Horta,BARCELONA,08032,BARCELONA,ESPANYA,41.43072114444444,2.1607156388888886,-----,
Restaurant El Cocinero,-,-----,Sant Martí,el Camp de l'Arpa del Clot,BARCELONA,08026,BARCELONA,ESPANYA,41.41087545833333,2.179508861111111,-----,
Bar Restaurant 202,-,-----,Sant Martí,el Camp de l'Arpa del Clot,BARCELONA,08026,BARCELONA,ESPANYA,41.411364325,2.1769974444444444,-----,
Restaurant Infanta Carlota,-,-----,Sants-Montjuïc,Sants,BARCELONA,08029,BARCELONA,ESPANYA,41.38157009722222,2.1416644444444444,-----,
Restaurant Yashima,-,-----,Les Corts,les Corts,BARCELONA,08029,BARCELONA,ESPANYA,41.391003052777776,2.143460777777778,-----,
Restaurant La Botiga *Av. Josep Tarradellas,-,-----,Les Corts,les Corts,BARCELONA,08029,BARCELONA,ESPANYA,41.39170445833333,2.143728277777778,http://www.angrup.com,
Restaurant La Balsa,-,-----,Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,BARCELONA,08022,BARCELONA,ESPANYA,41.410843794444446,2.130347111111111,-----,
Restaurant St. Rémy,-,-----,Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,BARCELONA,08017,BARCELONA,ESPANYA,41.40391263611111,2.1260375833333334,http://www.stremyrestaurant.com,
Restaurant Pescadito Alegre,-,-----,Sants-Montjuïc,Sants - Badal,BARCELONA,08028,BARCELONA,ESPANYA,41.37701617222222,2.1253729166666666,-----,
Restaurant Rovell d'Ou,-,-----,Les Corts,Pedralbes,BARCELONA,08034,BARCELONA,ESPANYA,41.387175891666665,2.1129562222222225,-----,
Restaurant Zure Etxea,-,-----,Les Corts,Pedralbes,BARCELONA,08034,BARCELONA,ESPANYA,41.38725212222222,2.1132662222222223,-----,
Bar Restaurant La Fuente,-,-----,Sants-Montjuïc,la Font de la Guatlla,BARCELONA,08004,BARCELONA,ESPANYA,41.37117877777778,2.144448833333333,-----,
Restaurant Braseria Myaro,-,-----,Sants-Montjuïc,Hostafrancs,BARCELONA,08014,BARCELONA,ESPANYA,41.37223901388889,2.1449783333333334,-----,
Restaurant Pizzeria Candela,-,-----,Sants-Montjuïc,Hostafrancs,BARCELONA,08014,BARCELONA,ESPANYA,41.37293736666667,2.1459053333333333,-----,
Restaurant Pizza Bull,-,-----,Sant Martí,Provençals del Poblenou,BARCELONA,08018,BARCELONA,ESPANYA,41.41008779444444,2.196666111111111,-----,
Bar Restaurant Xaica-1,-,-----,Ciutat Vella,el Raval,BARCELONA,08001,BARCELONA,ESPANYA,41.38536387222222,2.167762944444444,-----,
Restaurant Can Barça,-,-----,Les Corts,les Corts,BARCELONA,08028,BARCELONA,ESPANYA,41.38661755277778,2.129515388888889,-----,
Restaurant Mistos,-,-----,Horta-Guinardó,la Vall d'Hebron,BARCELONA,08035,BARCELONA,ESPANYA,41.43062451388889,2.147663722222222,-----,
Rapsodia Club,-,-----,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,BARCELONA,08021,BARCELONA,ESPANYA,41.39597996388889,2.13959,-----,
Bar Restaurant Braseria Sibelius,-,-----,Sant Martí,el Camp de l'Arpa del Clot,BARCELONA,08026,BARCELONA,ESPANYA,41.41037113611111,2.1858063611111107,-----,
Bar. restaurant Conde Drácula,-,-----,Nou Barris,la Prosperitat,BARCELONA,08016,BARCELONA,ESPANYA,41.44097347222222,2.1771980555555555,-----,
Restaurant La Rosca,-,-----,Ciutat Vella,el Barri Gòtic,BARCELONA,08002,BARCELONA,ESPANYA,41.386168805555556,2.174843222222222,-----,
Restaurant Octubre,-,-----,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,BARCELONA,08006,BARCELONA,ESPANYA,41.3975612,2.153474638888889,-----,
Restaurant Brasserie Flo,-,-----,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",BARCELONA,08003,BARCELONA,ESPANYA,41.38822961111111,2.17416125,
Restaurant Xinès Cantón,-,-----,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,BARCELONA,08006,BARCELONA,ESPANYA,41.39886051111111,2.1494708888888887,-----,
Restaurant Platero,-,-----,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",BARCELONA,08003,BARCELONA,ESPANYA,41.38221318611111,2.181230444444444,
Restaurant Camí de la Fusta,-,-----,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",BARCELONA,08003,BARCELONA,ESPANYA,41.38299346944444,2.180196972222222,
Restaurant Pizzeria La Perla Nera,-,-----,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",BARCELONA,08003,BARCELONA,ESPANYA,41.38516964722222,2.177318861111111,
