Nom,Telefon,Direccio,Districte,Barri,Ciutat,Codi Postal,Regio,Pais,Lat,Lon,Web,Mail
Bar Restaurant Tres Encinas,-,-----,Eixample,l'Antiga Esquerra de l'Eixample,BARCELONA,08011,BARCELONA,ESPANYA,41.38689313888889,2.1573875,-----,-----
Restaurant Ample 24,-,-----,Ciutat Vella,el Barri Gòtic,BARCELONA,08002,BARCELONA,ESPANYA,41.38024493333334,2.1798949722222223,-----,-----
Restaurant Castell de Xàtiva,-,-----,Eixample,la Dreta de l'Eixample,BARCELONA,08009,BARCELONA,ESPANYA,41.397819641666665,2.170310722222222,http://www.castelldexativa.com,mailto:primerxativa1@wanadoo.es
Cafeteria Bracafé *Clot,-,-----,Sant Martí,el Clot,BARCELONA,08018,BARCELONA,ESPANYA,41.40932017777778,2.1886587499999997,http://www.bracafe.com,-----
Restaurant Japonès Fusi,-,-----,Sant Andreu,el Congrés i els Indians,BARCELONA,08027,BARCELONA,ESPANYA,41.42389940277778,2.178151472222222,-----,-----
Restaurant Japonès Hello Sushi,-,-----,Ciutat Vella,el Raval,BARCELONA,08001,BARCELONA,ESPANYA,41.37982615277778,2.1713794166666665,http://www.hello_sushi.com,mailto:hello_sushi@hotmail.com
Restaurant Racó d'en Bauti,-,-----,Sants-Montjuïc,Sants,BARCELONA,08014,BARCELONA,ESPANYA,41.3760886,2.139074638888889,-----,-----
Bar Restaurant Marrakech,-,-----,Sants-Montjuïc,Hostafrancs,BARCELONA,08014,BARCELONA,ESPANYA,41.37879565,2.142786361111111,-----,-----
Cafeteria Restaurant Pub Notifixis,-,-----,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,BARCELONA,08006,BARCELONA,ESPANYA,41.3962759,2.149141888888889,http://www.notifixis.net,-----
Restaurant La Zucchina,-,-----,Eixample,la Sagrada Família,BARCELONA,08013,BARCELONA,ESPANYA,41.40667448611111,2.177908111111111,http://www.lazucchina.com,mailto:lazuchinabcn@hotmail.com
Johann Café,-,-----,Eixample,la Dreta de l'Eixample,BARCELONA,08009,BARCELONA,ESPANYA,41.396327883333335,2.1731975833333332,-----,-----
Restaurant La Villa,-,-----,Ciutat Vella,el Barri Gòtic,BARCELONA,08002,BARCELONA,ESPANYA,41.38383916944444,2.1714445833333333,-----,-----
Restaurant Braseria La Lluna de València,-,-----,Eixample,la Sagrada Família,BARCELONA,08013,BARCELONA,ESPANYA,41.40241517222222,2.1760688055555555,-----,-----
Bar Restaurant Sésamo,-,-----,Ciutat Vella,el Raval,BARCELONA,08001,BARCELONA,ESPANYA,41.378920725,2.1637816111111112,http://www.sesamo-bcn.com,mailto:sesamo@sesamo-bcn.com
Restaurant Trattoria Lac Majur,-,-----,Gràcia,la Vila de Gràcia,BARCELONA,08012,BARCELONA,ESPANYA,41.401604102777775,2.1614253055555555,-----,-----
El Café de Las Delicias,-,-----,Ciutat Vella,el Raval,BARCELONA,08001,BARCELONA,ESPANYA,41.3781419,2.170475333333333,-----,-----
Restaurant La Bàscula,-,-----,Ciutat Vella,S Pere Sta Caterina,BARCELONA,08003,BARCELONA,ESPANYA,41.385432944444446,2.1819665555555554,-----,-----
Dos Uat *Valencia,-,-----,Eixample,la Sagrada Família,BARCELONA,08013,BARCELONA,ESPANYA,41.403352858333335,2.1773145555555553,-----,-----
Restaurant Gaucho's,-,-----,Eixample,la Dreta de l'Eixample,BARCELONA,08007,BARCELONA,ESPANYA,41.390504375,2.1624072777777776,-----,-----
Restaurant Can Perny,-,-----,Eixample,Sant Antoni,BARCELONA,08015,BARCELONA,ESPANYA,41.37516728333333,2.1645634166666667,-----,-----
Bar Restaurant Just In,-,-----,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,BARCELONA,08006,BARCELONA,ESPANYA,41.39624708888889,2.151714833333333,http://www.justingroup.es,mailto:info@justingroup.es
Restaurant Japonès Fu - Getsudou,-,-----,Eixample,l'Antiga Esquerra de l'Eixample,BARCELONA,08008,BARCELONA,ESPANYA,41.39348612777778,2.155494361111111,-----,-----
Restaurant Palacio del Flamenco,-,-----,Eixample,l'Antiga Esquerra de l'Eixample,BARCELONA,08008,BARCELONA,ESPANYA,41.393679891666665,2.1566721944444445,-----,mailto:info@beltxenea.com
Bar Restaurant Mikel Etxea I,-,-----,Ciutat Vella,el Barri Gòtic,BARCELONA,08002,BARCELONA,ESPANYA,41.38090821111111,2.1748196944444445,-----,-----
Blau Restaurant,-,-----,Sants-Montjuïc,Sants,BARCELONA,08028,BARCELONA,ESPANYA,41.37761379166667,2.1316664166666666,http://www.elsfillsdelajoana.com,mailto:info@elsfillsdelajoana.com
Restaurant Frankie and Benny's *Heron City,-,-----,Nou Barris,Porta,BARCELONA,08016,BARCELONA,ESPANYA,41.43509441944444,2.1810243333333332,-----,-----
Restaurant Ovni,-,-----,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",BARCELONA,08003,BARCELONA,ESPANYA,41.38516964722222,2.177318861111111,http://www.ovni.es,-----
Cafeteria El Illy de Sants,-,-----,Sants-Montjuïc,Hostafrancs,BARCELONA,08014,BARCELONA,ESPANYA,41.37539657777778,2.1411758055555556,-----,-----
Bar Restaurant Dostrece,-,-----,Ciutat Vella,el Raval,BARCELONA,08001,BARCELONA,ESPANYA,41.38197253333333,2.1696277777777775,http://www.dostrece.net,mailto:gabriel@dostrece.net
Restaurant Ca l'Alegre,-,-----,Gràcia,Vallcarca i els Penitents,BARCELONA,08023,BARCELONA,ESPANYA,41.416919825,2.139837527777778,-----,-----
Restaurant La Gloria de Altamira,-,-----,Eixample,l'Antiga Esquerra de l'Eixample,BARCELONA,08008,BARCELONA,ESPANYA,41.39377169722222,2.1542920277777777,-----,-----
Restaurant Ca la Yaya,-,-----,Eixample,la Nova Esquerra de l'Eixample,BARCELONA,08015,BARCELONA,ESPANYA,41.382523325,2.1496191666666666,-----,-----
Bar el Paso,-,-----,Ciutat Vella,el Barri Gòtic,BARCELONA,08002,BARCELONA,ESPANYA,41.380004102777775,2.1768214444444443,-----,-----
Restaurant Asiàtic Pan Asia,-,-----,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,BARCELONA,08006,BARCELONA,ESPANYA,41.40083948333333,2.1458019166666666,-----,-----
Restaurant Colibrí,-,-----,Eixample,l'Antiga Esquerra de l'Eixample,BARCELONA,08036,BARCELONA,ESPANYA,41.391991197222225,2.1502328333333334,http://www.restaurantcolibri.com,-----
Restaurant Asiàtic Dzi,-,-----,Ciutat Vella,la Barceloneta,BARCELONA,08039,BARCELONA,ESPANYA,41.37539570277778,2.188549361111111,-----,-----
Restaurant Le Petit Bergerac,-,-----,Eixample,l'Antiga Esquerra de l'Eixample,BARCELONA,08036,BARCELONA,ESPANYA,41.39217655833333,2.154138722222222,-----,mailto:mariabc_1@hotmail.com
Teatre Grec,-,-----,Sants-Montjuïc,el Poble Sec,BARCELONA,08038,BARCELONA,ESPANYA,41.368092925,2.1584645,-----,mailto:restaurantgrec@sifo.es
Fundació Joan Miró,-,-----,Sants-Montjuïc,el Poble Sec,BARCELONA,08038,BARCELONA,ESPANYA,41.368261333333336,2.1601309166666667,-----,-----
Restaurant Xinès Formosa,-,-----,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,BARCELONA,08021,BARCELONA,ESPANYA,41.40121694444444,2.1398775277777777,-----,-----
Bar Restaurant Casa Vostra,-,-----,Eixample,Sant Antoni,BARCELONA,08015,BARCELONA,ESPANYA,41.37925945277778,2.1574850833333334,-----,-----
Centre Aragonès Barcelona-Casa Aragó,-,-----,Ciutat Vella,el Raval,BARCELONA,08001,BARCELONA,ESPANYA,41.384185019444445,2.16467125,-----,-----
Restaurant Amaya,-,-----,Ciutat Vella,el Barri Gòtic,BARCELONA,08002,BARCELONA,ESPANYA,41.37803565833333,2.1762216666666667,-----,mailto:amaya@restauranteamaya.com
Bar Restaurant Rincón de Aragón,-,-----,Ciutat Vella,el Raval,BARCELONA,08001,BARCELONA,ESPANYA,41.38241216666667,2.17011925,-----,-----
Bar Restaurant Picadero 5,-,-----,Eixample,la Dreta de l'Eixample,BARCELONA,08010,BARCELONA,ESPANYA,41.38850298333333,2.1711050555555556,-----,-----
Restaurant Casa Jacinto,-,-----,Les Corts,la Maternitat i Sant Ramon,BARCELONA,08028,BARCELONA,ESPANYA,41.38123588055556,2.1279705,http://www.casajacinto.com,mailto:info@casajacinto.com
Restaurant Trade,-,-----,Les Corts,les Corts,BARCELONA,08028,BARCELONA,ESPANYA,41.38614467777778,2.1279345,-----,-----
Café Restaurant Barbara,-,-----,Eixample,la Nova Esquerra de l'Eixample,BARCELONA,08029,BARCELONA,ESPANYA,41.38730415277778,2.1444466388888888,-----,-----
Restaurant Da Peppo,-,-----,Eixample,la Nova Esquerra de l'Eixample,BARCELONA,08029,BARCELONA,ESPANYA,41.389944908333334,2.1464516666666666,-----,-----
Restaurant Pokin's,-,-----,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,BARCELONA,08021,BARCELONA,ESPANYA,41.39327711666667,2.144612,-----,-----
Bar Restaurant Mig - Amic,-,-----,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,BARCELONA,08021,BARCELONA,ESPANYA,41.39563926388889,2.1484806666666665,-----,-----
Restaurant El Glop Taberna,-,-----,Gràcia,la Vila de Gràcia,BARCELONA,08012,BARCELONA,ESPANYA,41.404926583333335,2.159593166666667,http://www.tavernaelglop.com,-----
Restaurant Tuset,-,-----,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,BARCELONA,08006,BARCELONA,ESPANYA,41.39655103888889,2.150907,http://www.restaurantuset.com,-----
Bar Restaurant La Taska,-,-----,Eixample,la Dreta de l'Eixample,BARCELONA,08007,BARCELONA,ESPANYA,41.39022076388889,2.162028388888889,-----,-----
Bar Mr. Brown's,-,-----,Gràcia,la Vila de Gràcia,BARCELONA,08006,BARCELONA,ESPANYA,41.39787664166666,2.154703,-----,-----
Restaurant Bahia los Pacos,-,-----,Eixample,la Dreta de l'Eixample,BARCELONA,08009,BARCELONA,ESPANYA,41.39626401388889,2.1712870555555552,-----,-----
Restaurant Diagonal Can Soteras,-,-----,Eixample,la Dreta de l'Eixample,BARCELONA,08009,BARCELONA,ESPANYA,41.39873134166667,2.170016138888889,-----,-----
Bar Restaurant Raúl,-,-----,Eixample,la Dreta de l'Eixample,BARCELONA,08013,BARCELONA,ESPANYA,41.39973438333333,2.1732971666666665,-----,-----
Restaurant  El Vell Sarrià,-,-----,Sarrià-Sant Gervasi,Sarrià,BARCELONA,08034,BARCELONA,ESPANYA,41.39943066666667,2.1217336388888888,http://www.elvellsarria.com,mailto:reservas@elvellsarria.com
Bar Restaurant El Cebec,-,-----,Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,BARCELONA,08022,BARCELONA,ESPANYA,41.40789753055555,2.1362609444444445,-----,-----
Restaurant La Masia *Tibidabo,-,-----,Sarrià-Sant Gervasi,"Vallvidrera, el Tibidabo i les Planes",BARCELONA,08035,BARCELONA,ESPANYA,41.421763580555556,2.119777555555556,http://www.grup-soteras.com,-----
Círculo Ecuestre,-,-----,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,BARCELONA,08006,BARCELONA,ESPANYA,41.395733352777775,2.1539930277777777,-----,mailto:club@circuloescuestre.es
Restaurant La Taverneta,-,-----,Ciutat Vella,el Barri Gòtic,BARCELONA,08002,BARCELONA,ESPANYA,41.38435903055556,2.1728982777777777,-----,-----
Restaurant Celler Can Mateo,-,-----,Gràcia,el Camp d'en Grassot i Gràcia Nova,BARCELONA,08037,BARCELONA,ESPANYA,41.40182471944444,2.165917861111111,-----,-----
Restaurant El Bistro de Bruno,-,-----,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,BARCELONA,08006,BARCELONA,ESPANYA,41.39848103055556,2.1476698888888888,-----,-----
Restaurant Flash Flash,-,-----,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,BARCELONA,08006,BARCELONA,ESPANYA,41.396594791666665,2.1522300555555556,http://www.flashflashtortilleria.com,mailto:flash@mhp.es
Restaurant El Rei de la Gamba *P J Borbó,-,-----,Ciutat Vella,la Barceloneta,BARCELONA,08003,BARCELONA,ESPANYA,41.37772717222222,2.1885303888888887,-----,mailto:pepito@elreydelagamba.com
Bar Coop. Trabajadores Hosteleria FF.CC.,-,-----,Eixample,Sant Antoni,BARCELONA,08004,BARCELONA,ESPANYA,41.37544586111111,2.150411861111111,-----,-----
Restaurant Fonda Gaig,-,-----,Eixample,l'Antiga Esquerra de l'Eixample,BARCELONA,08036,BARCELONA,ESPANYA,41.391033944444445,2.152235,-----,-----
Bar Restaurant La Cala,-,-----,Sant Martí,Provençals del Poblenou,BARCELONA,08020,BARCELONA,ESPANYA,41.41275316111111,2.2005161111111113,-----,-----
Restaurant Julio's,-,-----,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,BARCELONA,08021,BARCELONA,ESPANYA,41.39724501111111,2.1468071944444445,-----,-----
Restaurant El Cafetí,-,-----,Ciutat Vella,el Raval,BARCELONA,08001,BARCELONA,ESPANYA,41.37936706944444,2.169731611111111,http://www.elcafeti.com,mailto:elcafeti@elcafeti.com
Restaurant  Diagonal 531,-,-----,Les Corts,les Corts,BARCELONA,08029,BARCELONA,ESPANYA,41.390674994444446,2.1387105555555554,-----,-----
Restaurant Can Travi Nou,-,-----,Horta-Guinardó,la Clota,BARCELONA,08035,BARCELONA,ESPANYA,41.43039778611111,2.152150361111111,http://www.gruptravi.com,mailto:cantravinou@gruptravi.com
Restaurant Elche,-,-----,Sants-Montjuïc,el Poble Sec,BARCELONA,08004,BARCELONA,ESPANYA,41.37398284444445,2.169196583333333,http://www.restaurantelche.com,mailto:oficina@restaurantelche.com
Restaurant Pòsit Marítim *Reial Club Marítim de Barcelona,-,-----,Ciutat Vella,el Barri Gòtic,BARCELONA,08039,BARCELONA,ESPANYA,41.375586894444446,2.18168475,http://www.posit.es,mailto:posit_maritim@posit.es
Restaurant La Morera,-,-----,Ciutat Vella,el Raval,BARCELONA,08001,BARCELONA,ESPANYA,41.380832202777775,2.171995611111111,-----,-----
Restaurant Papá Leo,-,-----,Les Corts,les Corts,BARCELONA,08029,BARCELONA,ESPANYA,41.385166925,2.138336944444444,-----,-----
Restaurant La Cua Curta,-,-----,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",BARCELONA,08003,BARCELONA,ESPANYA,41.384575605555554,2.1800777222222223,-----,-----
Bar musical Cafè del Sol,-,-----,Gràcia,la Vila de Gràcia,BARCELONA,08012,BARCELONA,ESPANYA,41.40194714444444,2.156892083333333,-----,-----
Restaurant Ars,-,-----,Sants-Montjuïc,Sants,BARCELONA,08014,BARCELONA,ESPANYA,40.64368597222222,1.8165321388888889,http://www.areas.es,-----
Restaurant Los Cuatro Vientos,-,-----,Eixample,la Dreta de l'Eixample,BARCELONA,08037,BARCELONA,ESPANYA,41.39815602777778,2.168479972222222,-----,-----
Restaurant La Tarantella,-,-----,Gràcia,la Vila de Gràcia,BARCELONA,08012,BARCELONA,ESPANYA,41.40087628055556,2.1600449999999998,-----,-----
Club Tennis Vall Parc,-,-----,Gràcia,Vallcarca i els Penitents,BARCELONA,08035,BARCELONA,ESPANYA,41.42383113333333,2.1359974999999998,-----,-----
Bar Restaurant O' Xeitoso,-,-----,Horta-Guinardó,el Guinardó,BARCELONA,08041,BARCELONA,ESPANYA,41.42083735833333,2.1737463611111107,-----,-----
Restaurant Neyras,-,-----,Ciutat Vella,el Barri Gòtic,BARCELONA,08002,BARCELONA,ESPANYA,41.386262280555556,2.1751756388888888,-----,-----
Restaurant La Serra de Montserrat,-,-----,Sant Andreu,el Bon Pastor,BARCELONA,08020,BARCELONA,ESPANYA,41.43097349166666,2.2059539722222223,-----,-----
Bar Restaurant El Eme,-,-----,Eixample,Sant Antoni,BARCELONA,08015,BARCELONA,ESPANYA,41.37711952777778,2.1575396388888888,-----,-----
Restaurant La Ceba,-,-----,Gràcia,la Vila de Gràcia,BARCELONA,08012,BARCELONA,ESPANYA,41.403195527777775,2.1569839166666664,-----,-----
Restaurant Xinès Kuunming,-,-----,Sarrià-Sant Gervasi,el Putxet i el Farró,BARCELONA,08022,BARCELONA,ESPANYA,41.41012438888889,2.1377275555555557,-----,-----
Restaurant La Gàrgola,-,-----,Les Corts,les Corts,BARCELONA,08029,BARCELONA,ESPANYA,41.39035875555555,2.1381680833333334,-----,-----
Restaurant Speakeasy,-,-----,Eixample,l'Antiga Esquerra de l'Eixample,BARCELONA,08036,BARCELONA,ESPANYA,41.39274219722222,2.1537618333333333,http://www.drymartinibcn.com,mailto:drymartini@drymartinibcn.com
Frankfurt La Cabaña,-,-----,Eixample,la Sagrada Família,BARCELONA,08025,BARCELONA,ESPANYA,41.407167675,2.1778020555555555,-----,-----
Restaurant Gades,-,-----,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",BARCELONA,08003,BARCELONA,ESPANYA,41.38420116111111,2.183126138888889,http://www.gadesfondues.com,mailto:gadesfondues@riberbar.com
Restaurant Al Dente,-,-----,Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,BARCELONA,08022,BARCELONA,ESPANYA,41.40224179444444,2.132928027777778,-----,-----
Restaurant Pazo Marcelino,-,-----,Eixample,la Nova Esquerra de l'Eixample,BARCELONA,08015,BARCELONA,ESPANYA,41.38079685,2.1539112499999997,-----,-----
Bar Restaurant El Sancle,-,-----,Sants-Montjuïc,la Marina del Prat Vermell,BARCELONA,08040,BARCELONA,ESPANYA,41.32642883055556,2.124747361111111,-----,-----
Bar Restaurant Mediterrani,-,-----,Sants-Montjuïc,la Marina del Prat Vermell,BARCELONA,08040,BARCELONA,ESPANYA,41.32472775833334,2.1239908611111114,-----,-----
Restaurant Font d'en Fargues,-,-----,Horta-Guinardó,la Font d'en Fargues,BARCELONA,08032,BARCELONA,ESPANYA,41.42743849166666,2.1660470555555555,-----,-----
Restaurant El Niu (Cartella),-,-----,Nou Barris,Vilapicina i la Torre Llobeta,BARCELONA,08031,BARCELONA,ESPANYA,41.42850398611111,2.1699640555555555,-----,-----
Bar Pibe 4,-,-----,Sant Andreu,Sant Andreu,BARCELONA,08030,BARCELONA,ESPANYA,41.43348116666667,2.1837008888888887,-----,-----
Cafeteria Restaurant Alfa 5,-,-----,Sant Martí,el Parc i la Llacuna del Poblenou,BARCELONA,08018,BARCELONA,ESPANYA,41.399674177777776,2.193353444444444,-----,-----
Bar Restaurant Palillo y Tenedor,-,-----,Sants-Montjuïc,la Font de la Guatlla,BARCELONA,08004,BARCELONA,ESPANYA,41.36991579722222,2.1434788333333334,-----,-----
Restaurant Lizarrán *Trav Gràcia,-,-----,Gràcia,la Vila de Gràcia,BARCELONA,08012,BARCELONA,ESPANYA,41.40102869444444,2.1572708888888887,-----,-----
Bar Villoro,-,-----,Ciutat Vella,la Barceloneta,BARCELONA,08003,BARCELONA,ESPANYA,41.37567328055555,2.1893451666666666,-----,-----
Restaurant Cerveseria Cel Obert,-,-----,Eixample,la Dreta de l'Eixample,BARCELONA,08010,BARCELONA,ESPANYA,41.39127336944444,2.1753313333333333,-----,-----
Cerveseria Restaurant José Luís,-,-----,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,BARCELONA,08006,BARCELONA,ESPANYA,41.39521915833333,2.1523505,-----,-----
Restaurant Xinès Si-Chuan,-,-----,Sarrià-Sant Gervasi,Sarrià,BARCELONA,08034,BARCELONA,ESPANYA,41.39388285555555,2.126272138888889,-----,-----
Restaurant La Cantonada,-,-----,Eixample,la Sagrada Família,BARCELONA,08025,BARCELONA,ESPANYA,41.40715613333333,2.173619111111111,-----,-----
Restaurant Cebreiro,-,-----,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,BARCELONA,08006,BARCELONA,ESPANYA,41.39702941666667,2.152703,-----,-----
Bar Restaurant El Petit Gourmet,-,-----,Sant Andreu,el Congrés i els Indians,BARCELONA,08027,BARCELONA,ESPANYA,41.424455377777775,2.1797820277777777,-----,-----
Restaurant Nervion,-,-----,Sant Andreu,Navas,BARCELONA,08027,BARCELONA,ESPANYA,41.41483909722222,2.18993475,-----,-----
Restaurant El Galiò,-,-----,Sant Andreu,Sant Andreu,BARCELONA,08030,BARCELONA,ESPANYA,41.43560023333333,2.1903688888888886,-----,-----
Restaurant Carballes,-,-----,Sant Andreu,la Sagrera,BARCELONA,08027,BARCELONA,ESPANYA,41.42420781111111,2.1861589166666664,-----,-----
Restaurant Pizzeria Fontana di Trevi,-,-----,Eixample,la Dreta de l'Eixample,BARCELONA,08009,BARCELONA,ESPANYA,41.39380947222222,2.1667924722222223,-----,-----
Restaurant Merendero Los Pinos,-,-----,Sarrià-Sant Gervasi,"Vallvidrera, el Tibidabo i les Planes",BARCELONA,08017,BARCELONA,ESPANYA,41.416760552777774,2.12847825,-----,-----
Bar Merendero El Panta,-,-----,Sarrià-Sant Gervasi,"Vallvidrera, el Tibidabo i les Planes",BARCELONA,08017,BARCELONA,ESPANYA,41.41533683888889,2.0969563055555556,-----,-----
Bar Restaurant Merendero Can Pichurri,-,-----,Gràcia,Vallcarca i els Penitents,BARCELONA,08035,BARCELONA,ESPANYA,41.41765630277778,2.1381260833333333,-----,-----
Restaurant Pizzeria Cantonata,-,-----,Eixample,el Fort Pienc,BARCELONA,08013,BARCELONA,ESPANYA,41.395946297222224,2.1819502777777777,-----,-----
Restaurant Paradís Temporada,-,-----,Sarrià-Sant Gervasi,Sarrià,BARCELONA,08034,BARCELONA,ESPANYA,41.39079907222222,2.1216072222222224,-----,-----
Restaurant Ria de Vigo *Sevilla,-,-----,Ciutat Vella,la Barceloneta,BARCELONA,08003,BARCELONA,ESPANYA,41.37628176111111,2.1901931388888887,-----,-----
Bar Restaurant Ingles,-,-----,Ciutat Vella,el Barri Gòtic,BARCELONA,08002,BARCELONA,ESPANYA,41.381466680555555,2.173965611111111,-----,-----
Bar Restaurant Adonis,-,-----,Gràcia,el Camp d'en Grassot i Gràcia Nova,BARCELONA,08037,BARCELONA,ESPANYA,41.40123831111111,2.1650786666666666,-----,-----
Restaurant Amret,-,-----,Gràcia,la Vila de Gràcia,BARCELONA,08012,BARCELONA,ESPANYA,41.40355103333333,2.1572616944444443,-----,-----
Restaurant l'Antic Forn,-,-----,Ciutat Vella,el Raval,BARCELONA,08001,BARCELONA,ESPANYA,41.38256981666667,2.1689728055555553,http://www.lanticforn.com,-----
Restaurant La Cantonada,-,-----,Nou Barris,la Guineueta,BARCELONA,08042,BARCELONA,ESPANYA,41.440108675,2.170465472222222,-----,-----
Restaurant Mar de la Ribera,-,-----,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",BARCELONA,08003,BARCELONA,ESPANYA,41.383760716666664,2.1816500555555556,-----,-----
Restaurant ca l'Agustí,-,-----,Sant Martí,el Poblenou,BARCELONA,08005,BARCELONA,ESPANYA,41.40460341666667,2.2043598333333336,-----,-----
Bar Restaurant Via Galicia,-,-----,Ciutat Vella,el Raval,BARCELONA,08001,BARCELONA,ESPANYA,41.38084636944445,2.1635667499999998,-----,-----
Restaurant l'Entrecot Capricieuse,-,-----,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,BARCELONA,08021,BARCELONA,ESPANYA,41.401325194444446,2.1397326666666667,-----,-----
Restaurant Caliu,-,-----,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",BARCELONA,08003,BARCELONA,ESPANYA,41.38630621111111,2.1813438888888887,-----,-----
Cafeteria Bracafé *Casp,-,-----,Eixample,la Dreta de l'Eixample,BARCELONA,08010,BARCELONA,ESPANYA,41.38843525555556,2.170333388888889,http://www.bracafe.com,-----
Restaurant Niu Toc,-,-----,Gràcia,la Vila de Gràcia,BARCELONA,08012,BARCELONA,ESPANYA,41.402733786111106,2.158312583333333,-----,-----
Restaurant Sandvitxeria Ok Sarria,-,-----,Sarrià-Sant Gervasi,Sarrià,BARCELONA,08017,BARCELONA,ESPANYA,41.397771827777774,2.1237596666666665,-----,-----
Bar Restaurant El Rincón del Norte,-,-----,Sants-Montjuïc,Sants,BARCELONA,08028,BARCELONA,ESPANYA,41.38053214166667,2.132391222222222,-----,-----
Bar Musical El Nus,-,-----,Ciutat Vella,Parc,BARCELONA,08003,BARCELONA,ESPANYA,41.38420286666667,2.180756388888889,-----,-----
Bar El Xampanyet Ca L'Esteve,-,-----,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",BARCELONA,08003,BARCELONA,ESPANYA,41.38450259444444,2.181731083333333,-----,-----
Restaurant Xinès Xe Wu,-,-----,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,BARCELONA,08021,BARCELONA,ESPANYA,41.401405775,2.137904333333333,-----,-----
Restaurant Xinès Mago-Gang,-,-----,Horta-Guinardó,el Guinardó,BARCELONA,08041,BARCELONA,ESPANYA,41.420471388888885,2.1793746388888886,-----,-----
Restaurant Comtes d'Urgell,-,-----,Nou Barris,la Guineueta,BARCELONA,08042,BARCELONA,ESPANYA,41.439643475,2.1666911388888885,-----,-----
Restaurant Estrela Galega,-,-----,Horta-Guinardó,el Baix Guinardó,BARCELONA,08025,BARCELONA,ESPANYA,41.410756830555556,2.1712201388888888,-----,-----
Bar Restaurant El Ke,-,-----,Eixample,la Dreta de l'Eixample,BARCELONA,08009,BARCELONA,ESPANYA,41.39254965833333,2.1694265833333333,-----,-----
Restaurant Mi Cali Bella,-,-----,Sants-Montjuïc,el Poble Sec,BARCELONA,08004,BARCELONA,ESPANYA,41.37347476666667,2.159619972222222,-----,-----
Bar Restaurant Cal Penina,-,-----,Sants-Montjuïc,el Poble Sec,BARCELONA,08004,BARCELONA,ESPANYA,41.37237565833333,2.1605440555555555,-----,-----
Restaurant Hispano,-,-----,Ciutat Vella,la Barceloneta,BARCELONA,08003,BARCELONA,ESPANYA,41.37972777777778,2.187742611111111,-----,-----
Restaurant El Caliu,-,-----,Gràcia,la Vila de Gràcia,BARCELONA,08012,BARCELONA,ESPANYA,41.399629794444444,2.160211583333333,-----,-----
Restaurant El Barril,-,-----,Nou Barris,la Guineueta,BARCELONA,08042,BARCELONA,ESPANYA,41.43658695277777,2.1723228333333333,-----,-----
Restaurant Hockey Club,-,-----,Eixample,l'Antiga Esquerra de l'Eixample,BARCELONA,08008,BARCELONA,ESPANYA,41.39405580277778,2.1536226666666667,-----,-----
La Cotxera,-,-----,Nou Barris,Vilapicina i la Torre Llobeta,BARCELONA,08016,BARCELONA,ESPANYA,41.428176388888886,2.1756778333333333,-----,-----
Restaurant La Fusta de Sants,-,-----,Sants-Montjuïc,Sants,BARCELONA,08014,BARCELONA,ESPANYA,41.37626665277778,2.1367883333333335,-----,-----
Cafeteria Restaurant Don Jabugo,-,-----,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,BARCELONA,08006,BARCELONA,ESPANYA,41.39633946944444,2.1542003055555554,-----,-----
Restaurant Granja Grill New Cream,-,-----,Les Corts,les Corts,BARCELONA,08014,BARCELONA,ESPANYA,41.38323688888889,2.1374795,-----,-----
Restaurant Europa,-,-----,Les Corts,les Corts,BARCELONA,08028,BARCELONA,ESPANYA,41.387104225,2.130336138888889,-----,-----
Restaurant La Gran Finestra,-,-----,Les Corts,les Corts,BARCELONA,08028,BARCELONA,ESPANYA,41.38268886944444,2.129647361111111,-----,-----
Restaurant  La Garza,-,-----,Les Corts,Pedralbes,BARCELONA,08034,BARCELONA,ESPANYA,41.38949190833333,2.123418722222222,-----,-----
Restaurant Taverna la Boheme,-,-----,Sants-Montjuïc,el Poble Sec,BARCELONA,08004,BARCELONA,ESPANYA,41.37468571388889,2.1617185277777775,-----,-----
Restaurant Moscatell,-,-----,Sarrià-Sant Gervasi,el Putxet i el Farró,BARCELONA,08006,BARCELONA,ESPANYA,41.40290370277778,2.1472612777777775,-----,-----
